t_days,Ca_uM,YAP_nuclear,NFkB_active,STAT6_active,phenotype_inflammatory,phenotype_transitional,phenotype_healing,phenotype_fbgc_prone,fbgc_risk
14.7812,0.57504,0.66694,0.0415,0.7205,0.29168,0.1116,0.60427,0.33035,0.30023
14.7819,0.57504,0.66694,0.0415,0.72049,0.29168,0.1116,0.60426,0.33035,0.30023
14.7826,0.57504,0.66694,0.0415,0.72049,0.29168,0.11159,0.60426,0.33034,0.30023
14.7833,0.57504,0.66694,0.0415,0.72048,0.29168,0.11159,0.60426,0.33034,0.30022
14.784,0.57504,0.66694,0.0415,0.72048,0.29167,0.11159,0.60425,0.33034,0.30022
14.7847,0.57504,0.66694,0.0415,0.72048,0.29167,0.11159,0.60425,0.33034,0.30022
14.7854,0.57504,0.66694,0.0415,0.72047,0.29167,0.11159,0.60425,0.33034,0.30022
14.7861,0.57504,0.66694,0.0415,0.72047,0.29167,0.11159,0.60425,0.33034,0.30022
14.7868,0.57504,0.66694,0.0415,0.72046,0.29167,0.11159,0.60424,0.33033,0.30022
14.7875,0.57504,0.66694,0.0415,0.72046,0.29167,0.11159,0.60424,0.33033,0.30022
14.7882,0.57504,0.66694,0.0415,0.72046,0.29167,0.11159,0.60424,0.33033,0.30022
14.7889,0.57504,0.66694,0.0415,0.72045,0.29167,0.11159,0.60423,0.33033,0.30021
14.7896,0.57504,0.66694,0.0415,0.72045,0.29167,0.11159,0.60423,0.33033,0.30021
14.7903,0.57504,0.66694,0.0415,0.72044,0.29167,0.11159,0.60423,0.33033,0.30021
14.791,0.57504,0.66694,0.0415,0.72044,0.29167,0.11159,0.60423,0.33032,0.30021
14.7917,0.57504,0.66694,0.0415,0.72044,0.29167,0.11159,0.60422,0.33032,0.30021
14.7924,0.57504,0.66694,0.0415,0.72043,0.29167,0.11159,0.60422,0.33032,0.30021
14.7931,0.57504,0.66694,0.0415,0.72043,0.29167,0.11159,0.60422,0.33032,0.30021
14.7938,0.57504,0.66694,0.0415,0.72042,0.29167,0.11159,0.60422,0.33032,0.30021
14.7944,0.57504,0.66694,0.04149,0.72042,0.29167,0.11159,0.60421,0.33032,0.3002
14.7951,0.57504,0.66694,0.04149,0.72042,0.29167,0.11159,0.60421,0.33031,0.3002
14.7958,0.57504,0.66694,0.04149,0.72041,0.29167,0.11159,0.60421,0.33031,0.3002
14.7965,0.57504,0.66694,0.04149,0.72041,0.29167,0.11159,0.6042,0.33031,0.3002
14.7972,0.57504,0.66694,0.04149,0.7204,0.29167,0.11159,0.6042,0.33031,0.3002
14.7979,0.57504,0.66694,0.04149,0.7204,0.29167,0.11159,0.6042,0.33031,0.3002
14.7986,0.57504,0.66694,0.04149,0.7204,0.29167,0.11159,0.6042,0.33031,0.3002
14.7993,0.57504,0.66694,0.04149,0.72039,0.29167,0.11159,0.60419,0.3303,0.3002
14.8,0.57504,0.66694,0.04149,0.72039,0.29167,0.11159,0.60419,0.3303,0.30019
14.8007,0.57504,0.66694,0.04149,0.72038,0.29167,0.11159,0.60419,0.3303,0.30019
14.8014,0.57504,0.66694,0.04149,0.72038,0.29167,0.11159,0.60418,0.3303,0.30019
14.8021,0.57504,0.66694,0.04149,0.72038,0.29167,0.11159,0.60418,0.3303,0.30019
14.8028,0.57504,0.66694,0.04149,0.72037,0.29167,0.11159,0.60418,0.3303,0.30019
14.8035,0.57504,0.66694,0.04149,0.72037,0.29167,0.11159,0.60418,0.33029,0.30019
14.8042,0.57504,0.66694,0.04149,0.72036,0.29167,0.11159,0.60417,0.33029,0.30019
14.8049,0.57504,0.66694,0.04149,0.72036,0.29167,0.11158,0.60417,0.33029,0.30019
14.8056,0.57504,0.66694,0.04149,0.72036,0.29167,0.11158,0.60417,0.33029,0.30018
14.8062,0.57504,0.66694,0.04149,0.72035,0.29167,0.11158,0.60416,0.33029,0.30018
14.8069,0.57504,0.66694,0.04149,0.72035,0.29167,0.11158,0.60416,0.33029,0.30018
14.8076,0.57504,0.66694,0.04149,0.72034,0.29167,0.11158,0.60416,0.33028,0.30018
14.8083,0.57504,0.66694,0.04149,0.72034,0.29167,0.11158,0.60416,0.33028,0.30018
14.809,0.57504,0.66694,0.04149,0.72034,0.29167,0.11158,0.60415,0.33028,0.30018
14.8097,0.57504,0.66694,0.04149,0.72033,0.29167,0.11158,0.60415,0.33028,0.30018
14.8104,0.57504,0.66694,0.04149,0.72033,0.29167,0.11158,0.60415,0.33028,0.30018
14.8111,0.57504,0.66694,0.04149,0.72032,0.29167,0.11158,0.60414,0.33028,0.30017
14.8118,0.57504,0.66694,0.04149,0.72032,0.29167,0.11158,0.60414,0.33027,0.30017
14.8125,0.57504,0.66694,0.04149,0.72032,0.29167,0.11158,0.60414,0.33027,0.30017
14.8132,0.57504,0.66694,0.04149,0.72031,0.29167,0.11158,0.60414,0.33027,0.30017
14.8139,0.57504,0.66694,0.04149,0.72031,0.29167,0.11158,0.60413,0.33027,0.30017
14.8146,0.57504,0.66694,0.04149,0.7203,0.29167,0.11158,0.60413,0.33027,0.30017
14.8153,0.57504,0.66694,0.04149,0.7203,0.29167,0.11158,0.60413,0.33027,0.30017
14.816,0.57504,0.66694,0.04149,0.7203,0.29167,0.11158,0.60413,0.33026,0.30017
14.8167,0.57504,0.66694,0.04149,0.72029,0.29167,0.11158,0.60412,0.33026,0.30016
14.8174,0.57504,0.66694,0.04149,0.72029,0.29167,0.11158,0.60412,0.33026,0.30016
14.8181,0.57504,0.66694,0.04149,0.72028,0.29167,0.11158,0.60412,0.33026,0.30016
14.8188,0.57504,0.66694,0.04149,0.72028,0.29167,0.11158,0.60411,0.33026,0.30016
14.8194,0.57504,0.66694,0.04149,0.72028,0.29167,0.11158,0.60411,0.33026,0.30016
14.8201,0.57504,0.66694,0.04149,0.72027,0.29167,0.11158,0.60411,0.33025,0.30016
14.8208,0.57504,0.66694,0.04149,0.72027,0.29167,0.11158,0.60411,0.33025,0.30016
14.8215,0.57504,0.66694,0.04149,0.72026,0.29167,0.11158,0.6041,0.33025,0.30015
14.8222,0.57504,0.66694,0.04149,0.72026,0.29167,0.11158,0.6041,0.33025,0.30015
14.8229,0.57504,0.66694,0.04149,0.72026,0.29167,0.11158,0.6041,0.33025,0.30015
14.8236,0.57504,0.66694,0.04148,0.72025,0.29167,0.11158,0.60409,0.33025,0.30015
14.8243,0.57504,0.66694,0.04148,0.72025,0.29167,0.11158,0.60409,0.33024,0.30015
14.825,0.57504,0.66694,0.04148,0.72024,0.29167,0.11158,0.60409,0.33024,0.30015
14.8257,0.57504,0.66694,0.04148,0.72024,0.29167,0.11158,0.60409,0.33024,0.30015
14.8264,0.57504,0.66694,0.04148,0.72024,0.29167,0.11157,0.60408,0.33024,0.30015
14.8271,0.57504,0.66694,0.04148,0.72023,0.29167,0.11157,0.60408,0.33024,0.30014
14.8278,0.57504,0.66694,0.04148,0.72023,0.29167,0.11157,0.60408,0.33024,0.30014
14.8285,0.57504,0.66694,0.04148,0.72022,0.29167,0.11157,0.60407,0.33023,0.30014
14.8292,0.57504,0.66694,0.04148,0.72022,0.29167,0.11157,0.60407,0.33023,0.30014
14.8299,0.57504,0.66694,0.04148,0.72022,0.29167,0.11157,0.60407,0.33023,0.30014
14.8306,0.57504,0.66694,0.04148,0.72021,0.29167,0.11157,0.60407,0.33023,0.30014
14.8312,0.57504,0.66694,0.04148,0.72021,0.29167,0.11157,0.60406,0.33023,0.30014
14.8319,0.57504,0.66694,0.04148,0.7202,0.29167,0.11157,0.60406,0.33023,0.30014
14.8326,0.57504,0.66694,0.04148,0.7202,0.29167,0.11157,0.60406,0.33022,0.30013
14.8333,0.57504,0.66694,0.04148,0.7202,0.29167,0.11157,0.60405,0.33022,0.30013
14.834,0.57504,0.66694,0.04148,0.72019,0.29166,0.11157,0.60405,0.33022,0.30013
14.8347,0.57504,0.66694,0.04148,0.72019,0.29166,0.11157,0.60405,0.33022,0.30013
14.8354,0.57504,0.66694,0.04148,0.72018,0.29166,0.11157,0.60405,0.33022,0.30013
14.8361,0.57504,0.66694,0.04148,0.72018,0.29166,0.11157,0.60404,0.33022,0.30013
14.8368,0.57504,0.66694,0.04148,0.72018,0.29166,0.11157,0.60404,0.33021,0.30013
14.8375,0.57504,0.66694,0.04148,0.72017,0.29166,0.11157,0.60404,0.33021,0.30013
14.8382,0.57504,0.66694,0.04148,0.72017,0.29166,0.11157,0.60403,0.33021,0.30012
14.8389,0.57504,0.66694,0.04148,0.72016,0.29166,0.11157,0.60403,0.33021,0.30012
14.8396,0.57504,0.66694,0.04148,0.72016,0.29166,0.11157,0.60403,0.33021,0.30012
14.8403,0.57504,0.66694,0.04148,0.72015,0.29166,0.11157,0.60403,0.33021,0.30012
14.841,0.57504,0.66694,0.04148,0.72015,0.29166,0.11157,0.60402,0.3302,0.30012
14.8417,0.57504,0.66694,0.04148,0.72015,0.29166,0.11157,0.60402,0.3302,0.30012
14.8424,0.57504,0.66694,0.04148,0.72014,0.29166,0.11157,0.60402,0.3302,0.30012
14.8431,0.57504,0.66694,0.04148,0.72014,0.29166,0.11157,0.60402,0.3302,0.30011
14.8438,0.57504,0.66694,0.04148,0.72013,0.29166,0.11157,0.60401,0.3302,0.30011
14.8444,0.57504,0.66694,0.04148,0.72013,0.29166,0.11157,0.60401,0.3302,0.30011
14.8451,0.57504,0.66694,0.04148,0.72013,0.29166,0.11157,0.60401,0.33019,0.30011
14.8458,0.57504,0.66694,0.04148,0.72012,0.29166,0.11157,0.604,0.33019,0.30011
14.8465,0.57504,0.66694,0.04148,0.72012,0.29166,0.11157,0.604,0.33019,0.30011
14.8472,0.57504,0.66694,0.04148,0.72011,0.29166,0.11157,0.604,0.33019,0.30011
14.8479,0.57504,0.66694,0.04148,0.72011,0.29166,0.11157,0.604,0.33019,0.30011
14.8486,0.57504,0.66694,0.04148,0.72011,0.29166,0.11157,0.60399,0.33019,0.3001
14.8493,0.57504,0.66694,0.04148,0.7201,0.29166,0.11156,0.60399,0.33018,0.3001
14.85,0.57504,0.66694,0.04148,0.7201,0.29166,0.11156,0.60399,0.33018,0.3001
14.8507,0.57504,0.66694,0.04148,0.72009,0.29166,0.11156,0.60398,0.33018,0.3001
14.8514,0.57504,0.66694,0.04148,0.72009,0.29166,0.11156,0.60398,0.33018,0.3001
14.8521,0.57504,0.66694,0.04148,0.72009,0.29166,0.11156,0.60398,0.33018,0.3001
14.8528,0.57504,0.66694,0.04148,0.72008,0.29166,0.11156,0.60398,0.33018,0.3001
14.8535,0.57504,0.66694,0.04148,0.72008,0.29166,0.11156,0.60397,0.33017,0.3001
14.8542,0.57504,0.66694,0.04147,0.72007,0.29166,0.11156,0.60397,0.33017,0.30009
14.8549,0.57504,0.66694,0.04147,0.72007,0.29166,0.11156,0.60397,0.33017,0.30009
14.8556,0.57504,0.66694,0.04147,0.72007,0.29166,0.11156,0.60396,0.33017,0.30009
14.8562,0.57504,0.66694,0.04147,0.72006,0.29166,0.11156,0.60396,0.33017,0.30009
14.8569,0.57504,0.66694,0.04147,0.72006,0.29166,0.11156,0.60396,0.33017,0.30009
14.8576,0.57504,0.66694,0.04147,0.72005,0.29166,0.11156,0.60396,0.33016,0.30009
14.8583,0.57504,0.66694,0.04147,0.72005,0.29166,0.11156,0.60395,0.33016,0.30009
14.859,0.57504,0.66694,0.04147,0.72005,0.29166,0.11156,0.60395,0.33016,0.30009
14.8597,0.57504,0.66694,0.04147,0.72004,0.29166,0.11156,0.60395,0.33016,0.30008
14.8604,0.57504,0.66694,0.04147,0.72004,0.29166,0.11156,0.60394,0.33016,0.30008
14.8611,0.57504,0.66694,0.04147,0.72003,0.29166,0.11156,0.60394,0.33016,0.30008
14.8618,0.57504,0.66694,0.04147,0.72003,0.29166,0.11156,0.60394,0.33015,0.30008
14.8625,0.57504,0.66694,0.04147,0.72003,0.29166,0.11156,0.60394,0.33015,0.30008
14.8632,0.57504,0.66694,0.04147,0.72002,0.29166,0.11156,0.60393,0.33015,0.30008
14.8639,0.57504,0.66694,0.04147,0.72002,0.29166,0.11156,0.60393,0.33015,0.30008
14.8646,0.57504,0.66694,0.04147,0.72001,0.29166,0.11156,0.60393,0.33015,0.30007
14.8653,0.57504,0.66694,0.04147,0.72001,0.29166,0.11156,0.60392,0.33014,0.30007
14.866,0.57504,0.66694,0.04147,0.72001,0.29166,0.11156,0.60392,0.33014,0.30007
14.8667,0.57504,0.66694,0.04147,0.72,0.29166,0.11156,0.60392,0.33014,0.30007
14.8674,0.57504,0.66694,0.04147,0.72,0.29166,0.11156,0.60392,0.33014,0.30007
14.8681,0.57504,0.66694,0.04147,0.71999,0.29166,0.11156,0.60391,0.33014,0.30007
14.8688,0.57504,0.66694,0.04147,0.71999,0.29166,0.11156,0.60391,0.33014,0.30007
14.8694,0.57504,0.66694,0.04147,0.71998,0.29166,0.11156,0.60391,0.33013,0.30007
14.8701,0.57504,0.66694,0.04147,0.71998,0.29166,0.11156,0.6039,0.33013,0.30006
14.8708,0.57504,0.66694,0.04147,0.71998,0.29166,0.11156,0.6039,0.33013,0.30006
14.8715,0.57504,0.66694,0.04147,0.71997,0.29166,0.11156,0.6039,0.33013,0.30006
14.8722,0.57504,0.66694,0.04147,0.71997,0.29166,0.11155,0.6039,0.33013,0.30006
14.8729,0.57504,0.66694,0.04147,0.71996,0.29166,0.11155,0.60389,0.33013,0.30006
14.8736,0.57504,0.66694,0.04147,0.71996,0.29166,0.11155,0.60389,0.33012,0.30006
14.8743,0.57504,0.66694,0.04147,0.71996,0.29166,0.11155,0.60389,0.33012,0.30006
14.875,0.57504,0.66694,0.04147,0.71995,0.29166,0.11155,0.60388,0.33012,0.30005
14.8757,0.57504,0.66694,0.04147,0.71995,0.29166,0.11155,0.60388,0.33012,0.30005
14.8764,0.57504,0.66694,0.04147,0.71994,0.29166,0.11155,0.60388,0.33012,0.30005
14.8771,0.57504,0.66694,0.04147,0.71994,0.29166,0.11155,0.60388,0.33012,0.30005
14.8778,0.57504,0.66694,0.04147,0.71994,0.29166,0.11155,0.60387,0.33011,0.30005
14.8785,0.57504,0.66694,0.04147,0.71993,0.29166,0.11155,0.60387,0.33011,0.30005
14.8792,0.57504,0.66694,0.04147,0.71993,0.29166,0.11155,0.60387,0.33011,0.30005
14.8799,0.57504,0.66694,0.04147,0.71992,0.29166,0.11155,0.60386,0.33011,0.30005
14.8806,0.57504,0.66694,0.04147,0.71992,0.29166,0.11155,0.60386,0.33011,0.30004
14.8812,0.57504,0.66694,0.04147,0.71992,0.29166,0.11155,0.60386,0.33011,0.30004
14.8819,0.57504,0.66694,0.04147,0.71991,0.29166,0.11155,0.60386,0.3301,0.30004
14.8826,0.57504,0.66694,0.04147,0.71991,0.29166,0.11155,0.60385,0.3301,0.30004
14.8833,0.57504,0.66694,0.04147,0.7199,0.29166,0.11155,0.60385,0.3301,0.30004
14.884,0.57504,0.66694,0.04147,0.7199,0.29166,0.11155,0.60385,0.3301,0.30004
14.8847,0.57504,0.66694,0.04146,0.7199,0.29165,0.11155,0.60385,0.3301,0.30004
14.8854,0.57504,0.66694,0.04146,0.71989,0.29165,0.11155,0.60384,0.3301,0.30004
14.8861,0.57504,0.66694,0.04146,0.71989,0.29165,0.11155,0.60384,0.33009,0.30003
14.8868,0.57504,0.66694,0.04146,0.71988,0.29165,0.11155,0.60384,0.33009,0.30003
14.8875,0.57504,0.66694,0.04146,0.71988,0.29165,0.11155,0.60383,0.33009,0.30003
14.8882,0.57504,0.66694,0.04146,0.71988,0.29165,0.11155,0.60383,0.33009,0.30003
14.8889,0.57504,0.66694,0.04146,0.71987,0.29165,0.11155,0.60383,0.33009,0.30003
14.8896,0.57504,0.66694,0.04146,0.71987,0.29165,0.11155,0.60383,0.33009,0.30003
14.8903,0.57504,0.66694,0.04146,0.71986,0.29165,0.11155,0.60382,0.33008,0.30003
14.891,0.57504,0.66694,0.04146,0.71986,0.29165,0.11155,0.60382,0.33008,0.30002
14.8917,0.57504,0.66694,0.04146,0.71986,0.29165,0.11155,0.60382,0.33008,0.30002
14.8924,0.57504,0.66694,0.04146,0.71985,0.29165,0.11155,0.60381,0.33008,0.30002
14.8931,0.57504,0.66694,0.04146,0.71985,0.29165,0.11155,0.60381,0.33008,0.30002
14.8938,0.57504,0.66694,0.04146,0.71984,0.29165,0.11155,0.60381,0.33008,0.30002
14.8944,0.57504,0.66694,0.04146,0.71984,0.29165,0.11155,0.60381,0.33007,0.30002
14.8951,0.57504,0.66694,0.04146,0.71984,0.29165,0.11154,0.6038,0.33007,0.30002
14.8958,0.57504,0.66694,0.04146,0.71983,0.29165,0.11154,0.6038,0.33007,0.30002
14.8965,0.57504,0.66694,0.04146,0.71983,0.29165,0.11154,0.6038,0.33007,0.30001
14.8972,0.57504,0.66694,0.04146,0.71982,0.29165,0.11154,0.60379,0.33007,0.30001
14.8979,0.57504,0.66694,0.04146,0.71982,0.29165,0.11154,0.60379,0.33007,0.30001
14.8986,0.57504,0.66694,0.04146,0.71982,0.29165,0.11154,0.60379,0.33006,0.30001
14.8993,0.57504,0.66694,0.04146,0.71981,0.29165,0.11154,0.60379,0.33006,0.30001
14.9,0.57504,0.66694,0.04146,0.71981,0.29165,0.11154,0.60378,0.33006,0.30001
14.9007,0.57504,0.66694,0.04146,0.7198,0.29165,0.11154,0.60378,0.33006,0.30001
14.9014,0.57504,0.66694,0.04146,0.7198,0.29165,0.11154,0.60378,0.33006,0.3
14.9021,0.57504,0.66694,0.04146,0.71979,0.29165,0.11154,0.60377,0.33006,0.3
14.9028,0.57504,0.66694,0.04146,0.71979,0.29165,0.11154,0.60377,0.33005,0.3
14.9035,0.57504,0.66694,0.04146,0.71979,0.29165,0.11154,0.60377,0.33005,0.3
14.9042,0.57504,0.66694,0.04146,0.71978,0.29165,0.11154,0.60377,0.33005,0.3
14.9049,0.57504,0.66694,0.04146,0.71978,0.29165,0.11154,0.60376,0.33005,0.3
14.9056,0.57504,0.66694,0.04146,0.71977,0.29165,0.11154,0.60376,0.33005,0.3
14.9062,0.57504,0.66694,0.04146,0.71977,0.29165,0.11154,0.60376,0.33005,0.3
14.9069,0.57504,0.66694,0.04146,0.71977,0.29165,0.11154,0.60375,0.33004,0.29999
14.9076,0.57504,0.66694,0.04146,0.71976,0.29165,0.11154,0.60375,0.33004,0.29999
14.9083,0.57504,0.66694,0.04146,0.71976,0.29165,0.11154,0.60375,0.33004,0.29999
14.909,0.57504,0.66694,0.04146,0.71975,0.29165,0.11154,0.60375,0.33004,0.29999
14.9097,0.57504,0.66694,0.04146,0.71975,0.29165,0.11154,0.60374,0.33004,0.29999
14.9104,0.57504,0.66694,0.04146,0.71975,0.29165,0.11154,0.60374,0.33003,0.29999
14.9111,0.57504,0.66694,0.04146,0.71974,0.29165,0.11154,0.60374,0.33003,0.29999
14.9118,0.57504,0.66694,0.04146,0.71974,0.29165,0.11154,0.60373,0.33003,0.29998
14.9125,0.57504,0.66694,0.04146,0.71973,0.29165,0.11154,0.60373,0.33003,0.29998
14.9132,0.57504,0.66694,0.04146,0.71973,0.29165,0.11154,0.60373,0.33003,0.29998
14.9139,0.57504,0.66694,0.04146,0.71973,0.29165,0.11154,0.60373,0.33003,0.29998
14.9146,0.57504,0.66694,0.04146,0.71972,0.29165,0.11154,0.60372,0.33002,0.29998
14.9153,0.57504,0.66694,0.04146,0.71972,0.29165,0.11154,0.60372,0.33002,0.29998
14.916,0.57504,0.66694,0.04145,0.71971,0.29165,0.11154,0.60372,0.33002,0.29998
14.9167,0.57504,0.66694,0.04145,0.71971,0.29165,0.11154,0.60372,0.33002,0.29998
14.9174,0.57504,0.66694,0.04145,0.71971,0.29165,0.11154,0.60371,0.33002,0.29997
14.9181,0.57504,0.66694,0.04145,0.7197,0.29165,0.11154,0.60371,0.33002,0.29997
14.9188,0.57504,0.66694,0.04145,0.7197,0.29165,0.11154,0.60371,0.33001,0.29997
14.9194,0.57504,0.66694,0.04145,0.71969,0.29165,0.11153,0.6037,0.33001,0.29997
14.9201,0.57504,0.66694,0.04145,0.71969,0.29165,0.11153,0.6037,0.33001,0.29997
14.9208,0.57504,0.66694,0.04145,0.71969,0.29165,0.11153,0.6037,0.33001,0.29997
14.9215,0.57504,0.66694,0.04145,0.71968,0.29165,0.11153,0.6037,0.33001,0.29997
14.9222,0.57504,0.66694,0.04145,0.71968,0.29165,0.11153,0.60369,0.33001,0.29996
14.9229,0.57504,0.66694,0.04145,0.71967,0.29165,0.11153,0.60369,0.33,0.29996
14.9236,0.57504,0.66694,0.04145,0.71967,0.29165,0.11153,0.60369,0.33,0.29996
14.9243,0.57504,0.66694,0.04145,0.71967,0.29165,0.11153,0.60368,0.33,0.29996
14.925,0.57504,0.66694,0.04145,0.71966,0.29165,0.11153,0.60368,0.33,0.29996
14.9257,0.57504,0.66694,0.04145,0.71966,0.29165,0.11153,0.60368,0.33,0.29996
14.9264,0.57504,0.66694,0.04145,0.71965,0.29165,0.11153,0.60368,0.33,0.29996
14.9271,0.57504,0.66694,0.04145,0.71965,0.29165,0.11153,0.60367,0.32999,0.29995
14.9278,0.57504,0.66694,0.04145,0.71965,0.29165,0.11153,0.60367,0.32999,0.29995
14.9285,0.57504,0.66694,0.04145,0.71964,0.29165,0.11153,0.60367,0.32999,0.29995
14.9292,0.57504,0.66694,0.04145,0.71964,0.29165,0.11153,0.60366,0.32999,0.29995
14.9299,0.57504,0.66694,0.04145,0.71963,0.29165,0.11153,0.60366,0.32999,0.29995
14.9306,0.57504,0.66694,0.04145,0.71963,0.29165,0.11153,0.60366,0.32999,0.29995
14.9312,0.57504,0.66694,0.04145,0.71963,0.29165,0.11153,0.60366,0.32998,0.29995
14.9319,0.57504,0.66694,0.04145,0.71962,0.29165,0.11153,0.60365,0.32998,0.29995
14.9326,0.57504,0.66694,0.04145,0.71962,0.29165,0.11153,0.60365,0.32998,0.29994
14.9333,0.57504,0.66694,0.04145,0.71961,0.29165,0.11153,0.60365,0.32998,0.29994
14.934,0.57504,0.66694,0.04145,0.71961,0.29165,0.11153,0.60364,0.32998,0.29994
14.9347,0.57504,0.66694,0.04145,0.71961,0.29165,0.11153,0.60364,0.32998,0.29994
14.9354,0.57504,0.66694,0.04145,0.7196,0.29165,0.11153,0.60364,0.32997,0.29994
14.9361,0.57504,0.66694,0.04145,0.7196,0.29165,0.11153,0.60364,0.32997,0.29994
14.9368,0.57504,0.66694,0.04145,0.71959,0.29165,0.11153,0.60363,0.32997,0.29994
14.9375,0.57504,0.66694,0.04145,0.71959,0.29165,0.11153,0.60363,0.32997,0.29993
14.9382,0.57504,0.66694,0.04145,0.71958,0.29164,0.11153,0.60363,0.32997,0.29993
14.9389,0.57504,0.66694,0.04145,0.71958,0.29164,0.11153,0.60362,0.32997,0.29993
14.9396,0.57504,0.66694,0.04145,0.71958,0.29164,0.11153,0.60362,0.32996,0.29993
14.9403,0.57504,0.66694,0.04145,0.71957,0.29164,0.11153,0.60362,0.32996,0.29993
14.941,0.57504,0.66694,0.04145,0.71957,0.29164,0.11153,0.60362,0.32996,0.29993
14.9417,0.57504,0.66694,0.04145,0.71956,0.29164,0.11153,0.60361,0.32996,0.29993
14.9424,0.57504,0.66694,0.04145,0.71956,0.29164,0.11153,0.60361,0.32996,0.29992
14.9431,0.57504,0.66694,0.04145,0.71956,0.29164,0.11153,0.60361,0.32996,0.29992
14.9438,0.57504,0.66694,0.04145,0.71955,0.29164,0.11153,0.6036,0.32995,0.29992
14.9444,0.57504,0.66694,0.04145,0.71955,0.29164,0.11152,0.6036,0.32995,0.29992
14.9451,0.57504,0.66694,0.04145,0.71954,0.29164,0.11152,0.6036,0.32995,0.29992
14.9458,0.57504,0.66694,0.04145,0.71954,0.29164,0.11152,0.6036,0.32995,0.29992
14.9465,0.57504,0.66694,0.04145,0.71954,0.29164,0.11152,0.60359,0.32995,0.29992
14.9472,0.57504,0.66694,0.04145,0.71953,0.29164,0.11152,0.60359,0.32994,0.29992
14.9479,0.57504,0.66694,0.04144,0.71953,0.29164,0.11152,0.60359,0.32994,0.29991
14.9486,0.57504,0.66694,0.04144,0.71952,0.29164,0.11152,0.60358,0.32994,0.29991
14.9493,0.57504,0.66694,0.04144,0.71952,0.29164,0.11152,0.60358,0.32994,0.29991
14.95,0.57504,0.66694,0.04144,0.71952,0.29164,0.11152,0.60358,0.32994,0.29991
14.9507,0.57504,0.66694,0.04144,0.71951,0.29164,0.11152,0.60358,0.32994,0.29991
14.9514,0.57504,0.66694,0.04144,0.71951,0.29164,0.11152,0.60357,0.32993,0.29991
14.9521,0.57504,0.66694,0.04144,0.7195,0.29164,0.11152,0.60357,0.32993,0.29991
14.9528,0.57504,0.66694,0.04144,0.7195,0.29164,0.11152,0.60357,0.32993,0.2999
14.9535,0.57504,0.66694,0.04144,0.7195,0.29164,0.11152,0.60356,0.32993,0.2999
14.9542,0.57504,0.66694,0.04144,0.71949,0.29164,0.11152,0.60356,0.32993,0.2999
14.9549,0.57504,0.66694,0.04144,0.71949,0.29164,0.11152,0.60356,0.32993,0.2999
14.9556,0.57504,0.66694,0.04144,0.71948,0.29164,0.11152,0.60356,0.32992,0.2999
14.9562,0.57504,0.66694,0.04144,0.71948,0.29164,0.11152,0.60355,0.32992,0.2999
14.9569,0.57504,0.66694,0.04144,0.71948,0.29164,0.11152,0.60355,0.32992,0.2999
14.9576,0.57504,0.66694,0.04144,0.71947,0.29164,0.11152,0.60355,0.32992,0.29989
14.9583,0.57504,0.66694,0.04144,0.71947,0.29164,0.11152,0.60355,0.32992,0.29989
14.959,0.57504,0.66694,0.04144,0.71946,0.29164,0.11152,0.60354,0.32992,0.29989
14.9597,0.57504,0.66694,0.04144,0.71946,0.29164,0.11152,0.60354,0.32991,0.29989
14.9604,0.57504,0.66694,0.04144,0.71945,0.29164,0.11152,0.60354,0.32991,0.29989
14.9611,0.57504,0.66694,0.04144,0.71945,0.29164,0.11152,0.60353,0.32991,0.29989
14.9618,0.57504,0.66694,0.04144,0.71945,0.29164,0.11152,0.60353,0.32991,0.29989
14.9625,0.57504,0.66694,0.04144,0.71944,0.29164,0.11152,0.60353,0.32991,0.29989
14.9632,0.57504,0.66694,0.04144,0.71944,0.29164,0.11152,0.60352,0.32991,0.29988
14.9639,0.57504,0.66694,0.04144,0.71943,0.29164,0.11152,0.60352,0.3299,0.29988
14.9646,0.57504,0.66694,0.04144,0.71943,0.29164,0.11152,0.60352,0.3299,0.29988
14.9653,0.57504,0.66694,0.04144,0.71943,0.29164,0.11152,0.60352,0.3299,0.29988
14.966,0.57504,0.66694,0.04144,0.71942,0.29164,0.11152,0.60351,0.3299,0.29988
14.9667,0.57504,0.66694,0.04144,0.71942,0.29164,0.11152,0.60351,0.3299,0.29988
14.9674,0.57504,0.66694,0.04144,0.71941,0.29164,0.11152,0.60351,0.3299,0.29988
14.9681,0.57504,0.66694,0.04144,0.71941,0.29164,0.11152,0.6035,0.32989,0.29987
14.9688,0.57504,0.66694,0.04144,0.71941,0.29164,0.11152,0.6035,0.32989,0.29987
14.9694,0.57504,0.66694,0.04144,0.7194,0.29164,0.11151,0.6035,0.32989,0.29987
14.9701,0.57504,0.66694,0.04144,0.7194,0.29164,0.11151,0.6035,0.32989,0.29987
14.9708,0.57504,0.66694,0.04144,0.71939,0.29164,0.11151,0.60349,0.32989,0.29987
14.9715,0.57504,0.66694,0.04144,0.71939,0.29164,0.11151,0.60349,0.32989,0.29987
14.9722,0.57504,0.66694,0.04144,0.71939,0.29164,0.11151,0.60349,0.32988,0.29987
14.9729,0.57504,0.66694,0.04144,0.71938,0.29164,0.11151,0.60349,0.32988,0.29986
14.9736,0.57504,0.66694,0.04144,0.71938,0.29164,0.11151,0.60348,0.32988,0.29986
14.9743,0.57504,0.66694,0.04144,0.71937,0.29164,0.11151,0.60348,0.32988,0.29986
