t_days,Ca_uM,YAP_nuclear,NFkB,STAT6,inflam,transit,healing,fbgc_prone,fbgc_risk
14.6167,0.51215,0.65786,0.03609,0.70549,0.2848,0.0985,0.66315,0.57665,0.23718
14.6174,0.51215,0.65786,0.03609,0.70548,0.2848,0.0985,0.66315,0.57664,0.23717
14.6181,0.51215,0.65786,0.03609,0.70548,0.2848,0.0985,0.66314,0.57664,0.23717
14.6188,0.51215,0.65786,0.03609,0.70547,0.2848,0.0985,0.66314,0.57664,0.23717
14.6194,0.51215,0.65786,0.03609,0.70547,0.2848,0.09849,0.66314,0.57664,0.23717
14.6201,0.51215,0.65786,0.03609,0.70547,0.2848,0.09849,0.66313,0.57663,0.23717
14.6208,0.51215,0.65786,0.03609,0.70546,0.2848,0.09849,0.66313,0.57663,0.23717
14.6215,0.51215,0.65786,0.03609,0.70546,0.2848,0.09849,0.66313,0.57663,0.23717
14.6222,0.51215,0.65786,0.03609,0.70545,0.2848,0.09849,0.66313,0.57662,0.23717
14.6229,0.51215,0.65786,0.03609,0.70545,0.2848,0.09849,0.66312,0.57662,0.23717
14.6236,0.51215,0.65786,0.03609,0.70544,0.2848,0.09849,0.66312,0.57662,0.23717
14.6243,0.51215,0.65786,0.03609,0.70544,0.2848,0.09849,0.66312,0.57661,0.23716
14.625,0.51215,0.65786,0.03609,0.70544,0.2848,0.09849,0.66311,0.57661,0.23716
14.6257,0.51215,0.65786,0.03609,0.70543,0.2848,0.09849,0.66311,0.57661,0.23716
14.6264,0.51215,0.65786,0.03609,0.70543,0.2848,0.09849,0.66311,0.5766,0.23716
14.6271,0.51215,0.65786,0.03609,0.70542,0.2848,0.09849,0.6631,0.5766,0.23716
14.6278,0.51215,0.65786,0.03609,0.70542,0.2848,0.09849,0.6631,0.5766,0.23716
14.6285,0.51215,0.65786,0.03609,0.70542,0.2848,0.09849,0.6631,0.57659,0.23716
14.6292,0.51215,0.65786,0.03609,0.70541,0.2848,0.09849,0.6631,0.57659,0.23716
14.6299,0.51215,0.65786,0.03609,0.70541,0.2848,0.09849,0.66309,0.57659,0.23716
14.6306,0.51215,0.65786,0.03609,0.7054,0.2848,0.09849,0.66309,0.57659,0.23716
14.6312,0.51215,0.65786,0.03609,0.7054,0.2848,0.09849,0.66309,0.57658,0.23716
14.6319,0.51215,0.65786,0.03609,0.70539,0.2848,0.09849,0.66308,0.57658,0.23715
14.6326,0.51215,0.65786,0.03609,0.70539,0.2848,0.09849,0.66308,0.57658,0.23715
14.6333,0.51215,0.65786,0.03609,0.70539,0.2848,0.09849,0.66308,0.57657,0.23715
14.634,0.51215,0.65786,0.03609,0.70538,0.2848,0.09849,0.66308,0.57657,0.23715
14.6347,0.51215,0.65786,0.03609,0.70538,0.2848,0.09849,0.66307,0.57657,0.23715
14.6354,0.51215,0.65786,0.03609,0.70537,0.2848,0.09849,0.66307,0.57656,0.23715
14.6361,0.51215,0.65786,0.03609,0.70537,0.2848,0.09849,0.66307,0.57656,0.23715
14.6368,0.51215,0.65786,0.03609,0.70537,0.2848,0.09849,0.66306,0.57656,0.23715
14.6375,0.51215,0.65786,0.03609,0.70536,0.2848,0.09849,0.66306,0.57655,0.23715
14.6382,0.51215,0.65786,0.03609,0.70536,0.2848,0.09849,0.66306,0.57655,0.23715
14.6389,0.51215,0.65786,0.03609,0.70535,0.2848,0.09849,0.66306,0.57655,0.23714
14.6396,0.51215,0.65786,0.03609,0.70535,0.2848,0.09849,0.66305,0.57654,0.23714
14.6403,0.51215,0.65786,0.03609,0.70535,0.2848,0.09848,0.66305,0.57654,0.23714
14.641,0.51215,0.65786,0.03609,0.70534,0.2848,0.09848,0.66305,0.57654,0.23714
14.6417,0.51215,0.65786,0.03609,0.70534,0.2848,0.09848,0.66304,0.57654,0.23714
14.6424,0.51215,0.65786,0.03609,0.70533,0.2848,0.09848,0.66304,0.57653,0.23714
14.6431,0.51215,0.65786,0.03609,0.70533,0.2848,0.09848,0.66304,0.57653,0.23714
14.6438,0.51215,0.65786,0.03609,0.70532,0.2848,0.09848,0.66304,0.57653,0.23714
14.6444,0.51215,0.65786,0.03608,0.70532,0.2848,0.09848,0.66303,0.57652,0.23714
14.6451,0.51215,0.65786,0.03608,0.70532,0.2848,0.09848,0.66303,0.57652,0.23714
14.6458,0.51215,0.65786,0.03608,0.70531,0.2848,0.09848,0.66303,0.57652,0.23713
14.6465,0.51215,0.65786,0.03608,0.70531,0.2848,0.09848,0.66302,0.57651,0.23713
14.6472,0.51215,0.65786,0.03608,0.7053,0.28479,0.09848,0.66302,0.57651,0.23713
14.6479,0.51215,0.65786,0.03608,0.7053,0.28479,0.09848,0.66302,0.57651,0.23713
14.6486,0.51215,0.65786,0.03608,0.7053,0.28479,0.09848,0.66302,0.5765,0.23713
14.6493,0.51215,0.65786,0.03608,0.70529,0.28479,0.09848,0.66301,0.5765,0.23713
14.65,0.51215,0.65786,0.03608,0.70529,0.28479,0.09848,0.66301,0.5765,0.23713
14.6507,0.51215,0.65786,0.03608,0.70528,0.28479,0.09848,0.66301,0.5765,0.23713
14.6514,0.51215,0.65786,0.03608,0.70528,0.28479,0.09848,0.663,0.57649,0.23713
14.6521,0.51215,0.65786,0.03608,0.70528,0.28479,0.09848,0.663,0.57649,0.23713
14.6528,0.51215,0.65786,0.03608,0.70527,0.28479,0.09848,0.663,0.57649,0.23712
14.6535,0.51215,0.65786,0.03608,0.70527,0.28479,0.09848,0.66299,0.57648,0.23712
14.6542,0.51215,0.65786,0.03608,0.70526,0.28479,0.09848,0.66299,0.57648,0.23712
14.6549,0.51215,0.65786,0.03608,0.70526,0.28479,0.09848,0.66299,0.57648,0.23712
14.6556,0.51215,0.65786,0.03608,0.70525,0.28479,0.09848,0.66299,0.57647,0.23712
14.6562,0.51215,0.65786,0.03608,0.70525,0.28479,0.09848,0.66298,0.57647,0.23712
14.6569,0.51215,0.65786,0.03608,0.70525,0.28479,0.09848,0.66298,0.57647,0.23712
14.6576,0.51215,0.65786,0.03608,0.70524,0.28479,0.09848,0.66298,0.57646,0.23712
14.6583,0.51215,0.65786,0.03608,0.70524,0.28479,0.09848,0.66297,0.57646,0.23712
14.659,0.51215,0.65786,0.03608,0.70523,0.28479,0.09848,0.66297,0.57646,0.23712
14.6597,0.51215,0.65786,0.03608,0.70523,0.28479,0.09848,0.66297,0.57645,0.23712
14.6604,0.51215,0.65786,0.03608,0.70523,0.28479,0.09848,0.66297,0.57645,0.23711
14.6611,0.51215,0.65786,0.03608,0.70522,0.28479,0.09848,0.66296,0.57645,0.23711
14.6618,0.51215,0.65786,0.03608,0.70522,0.28479,0.09847,0.66296,0.57645,0.23711
14.6625,0.51215,0.65786,0.03608,0.70521,0.28479,0.09847,0.66296,0.57644,0.23711
14.6632,0.51215,0.65786,0.03608,0.70521,0.28479,0.09847,0.66295,0.57644,0.23711
14.6639,0.51215,0.65786,0.03608,0.7052,0.28479,0.09847,0.66295,0.57644,0.23711
14.6646,0.51215,0.65786,0.03608,0.7052,0.28479,0.09847,0.66295,0.57643,0.23711
14.6653,0.51215,0.65786,0.03608,0.7052,0.28479,0.09847,0.66295,0.57643,0.23711
14.666,0.51215,0.65786,0.03608,0.70519,0.28479,0.09847,0.66294,0.57643,0.23711
14.6667,0.51215,0.65786,0.03608,0.70519,0.28479,0.09847,0.66294,0.57642,0.23711
14.6674,0.51215,0.65786,0.03608,0.70518,0.28479,0.09847,0.66294,0.57642,0.2371
14.6681,0.51215,0.65786,0.03608,0.70518,0.28479,0.09847,0.66293,0.57642,0.2371
14.6688,0.51215,0.65786,0.03608,0.70518,0.28479,0.09847,0.66293,0.57641,0.2371
14.6694,0.51215,0.65786,0.03608,0.70517,0.28479,0.09847,0.66293,0.57641,0.2371
14.6701,0.51215,0.65786,0.03608,0.70517,0.28479,0.09847,0.66293,0.57641,0.2371
14.6708,0.51215,0.65786,0.03608,0.70516,0.28479,0.09847,0.66292,0.57641,0.2371
14.6715,0.51215,0.65786,0.03608,0.70516,0.28479,0.09847,0.66292,0.5764,0.2371
14.6722,0.51215,0.65786,0.03608,0.70516,0.28479,0.09847,0.66292,0.5764,0.2371
14.6729,0.51215,0.65786,0.03608,0.70515,0.28479,0.09847,0.66291,0.5764,0.2371
14.6736,0.51215,0.65786,0.03608,0.70515,0.28479,0.09847,0.66291,0.57639,0.2371
14.6743,0.51215,0.65786,0.03608,0.70514,0.28479,0.09847,0.66291,0.57639,0.23709
14.675,0.51215,0.65786,0.03608,0.70514,0.28479,0.09847,0.66291,0.57639,0.23709
14.6757,0.51215,0.65786,0.03608,0.70514,0.28479,0.09847,0.6629,0.57638,0.23709
14.6764,0.51215,0.65786,0.03608,0.70513,0.28479,0.09847,0.6629,0.57638,0.23709
14.6771,0.51215,0.65786,0.03607,0.70513,0.28479,0.09847,0.6629,0.57638,0.23709
14.6778,0.51215,0.65786,0.03607,0.70512,0.28479,0.09847,0.66289,0.57637,0.23709
14.6785,0.51215,0.65786,0.03607,0.70512,0.28479,0.09847,0.66289,0.57637,0.23709
14.6792,0.51215,0.65786,0.03607,0.70511,0.28479,0.09847,0.66289,0.57637,0.23709
14.6799,0.51215,0.65786,0.03607,0.70511,0.28479,0.09847,0.66289,0.57636,0.23709
14.6806,0.51215,0.65786,0.03607,0.70511,0.28479,0.09847,0.66288,0.57636,0.23709
14.6812,0.51215,0.65786,0.03607,0.7051,0.28479,0.09847,0.66288,0.57636,0.23708
14.6819,0.51215,0.65786,0.03607,0.7051,0.28479,0.09847,0.66288,0.57636,0.23708
14.6826,0.51215,0.65786,0.03607,0.70509,0.28479,0.09847,0.66287,0.57635,0.23708
14.6833,0.51215,0.65786,0.03607,0.70509,0.28479,0.09847,0.66287,0.57635,0.23708
14.684,0.51215,0.65786,0.03607,0.70509,0.28479,0.09846,0.66287,0.57635,0.23708
14.6847,0.51215,0.65786,0.03607,0.70508,0.28479,0.09846,0.66287,0.57634,0.23708
14.6854,0.51215,0.65786,0.03607,0.70508,0.28479,0.09846,0.66286,0.57634,0.23708
14.6861,0.51215,0.65786,0.03607,0.70507,0.28479,0.09846,0.66286,0.57634,0.23708
14.6868,0.51215,0.65786,0.03607,0.70507,0.28479,0.09846,0.66286,0.57633,0.23708
14.6875,0.51215,0.65786,0.03607,0.70507,0.28479,0.09846,0.66285,0.57633,0.23708
14.6882,0.51215,0.65786,0.03607,0.70506,0.28479,0.09846,0.66285,0.57633,0.23707
14.6889,0.51215,0.65786,0.03607,0.70506,0.28479,0.09846,0.66285,0.57632,0.23707
14.6896,0.51215,0.65786,0.03607,0.70505,0.28479,0.09846,0.66285,0.57632,0.23707
14.6903,0.51215,0.65786,0.03607,0.70505,0.28479,0.09846,0.66284,0.57632,0.23707
14.691,0.51215,0.65786,0.03607,0.70504,0.28479,0.09846,0.66284,0.57632,0.23707
14.6917,0.51215,0.65786,0.03607,0.70504,0.28479,0.09846,0.66284,0.57631,0.23707
14.6924,0.51215,0.65786,0.03607,0.70504,0.28479,0.09846,0.66283,0.57631,0.23707
14.6931,0.51215,0.65786,0.03607,0.70503,0.28479,0.09846,0.66283,0.57631,0.23707
14.6938,0.51215,0.65786,0.03607,0.70503,0.28479,0.09846,0.66283,0.5763,0.23707
14.6944,0.51215,0.65786,0.03607,0.70502,0.28479,0.09846,0.66282,0.5763,0.23707
14.6951,0.51215,0.65786,0.03607,0.70502,0.28479,0.09846,0.66282,0.5763,0.23706
14.6958,0.51215,0.65786,0.03607,0.70502,0.28479,0.09846,0.66282,0.57629,0.23706
14.6965,0.51215,0.65786,0.03607,0.70501,0.28479,0.09846,0.66282,0.57629,0.23706
14.6972,0.51215,0.65786,0.03607,0.70501,0.28479,0.09846,0.66281,0.57629,0.23706
14.6979,0.51215,0.65786,0.03607,0.705,0.28479,0.09846,0.66281,0.57628,0.23706
14.6986,0.51215,0.65786,0.03607,0.705,0.28479,0.09846,0.66281,0.57628,0.23706
14.6993,0.51215,0.65786,0.03607,0.70499,0.28479,0.09846,0.6628,0.57628,0.23706
14.7,0.51215,0.65786,0.03607,0.70499,0.28479,0.09846,0.6628,0.57627,0.23706
14.7007,0.51215,0.65786,0.03607,0.70499,0.28479,0.09846,0.6628,0.57627,0.23706
14.7014,0.51215,0.65786,0.03607,0.70498,0.28479,0.09846,0.6628,0.57627,0.23706
14.7021,0.51215,0.65786,0.03607,0.70498,0.28478,0.09846,0.66279,0.57627,0.23705
14.7028,0.51215,0.65786,0.03607,0.70497,0.28478,0.09846,0.66279,0.57626,0.23705
14.7035,0.51215,0.65786,0.03607,0.70497,0.28478,0.09846,0.66279,0.57626,0.23705
14.7042,0.51215,0.65786,0.03607,0.70497,0.28478,0.09846,0.66278,0.57626,0.23705
14.7049,0.51215,0.65786,0.03607,0.70496,0.28478,0.09846,0.66278,0.57625,0.23705
14.7056,0.51215,0.65786,0.03607,0.70496,0.28478,0.09845,0.66278,0.57625,0.23705
14.7062,0.51215,0.65786,0.03607,0.70495,0.28478,0.09845,0.66278,0.57625,0.23705
14.7069,0.51215,0.65786,0.03607,0.70495,0.28478,0.09845,0.66277,0.57624,0.23705
14.7076,0.51215,0.65786,0.03607,0.70495,0.28478,0.09845,0.66277,0.57624,0.23705
14.7083,0.51215,0.65786,0.03607,0.70494,0.28478,0.09845,0.66277,0.57624,0.23705
14.709,0.51215,0.65786,0.03607,0.70494,0.28478,0.09845,0.66276,0.57623,0.23704
14.7097,0.51215,0.65786,0.03607,0.70493,0.28478,0.09845,0.66276,0.57623,0.23704
14.7104,0.51215,0.65786,0.03606,0.70493,0.28478,0.09845,0.66276,0.57623,0.23704
14.7111,0.51215,0.65786,0.03606,0.70492,0.28478,0.09845,0.66276,0.57622,0.23704
14.7118,0.51215,0.65786,0.03606,0.70492,0.28478,0.09845,0.66275,0.57622,0.23704
14.7125,0.51215,0.65786,0.03606,0.70492,0.28478,0.09845,0.66275,0.57622,0.23704
14.7132,0.51215,0.65786,0.03606,0.70491,0.28478,0.09845,0.66275,0.57622,0.23704
14.7139,0.51215,0.65786,0.03606,0.70491,0.28478,0.09845,0.66274,0.57621,0.23704
14.7146,0.51215,0.65786,0.03606,0.7049,0.28478,0.09845,0.66274,0.57621,0.23704
14.7153,0.51215,0.65786,0.03606,0.7049,0.28478,0.09845,0.66274,0.57621,0.23704
14.716,0.51215,0.65786,0.03606,0.7049,0.28478,0.09845,0.66274,0.5762,0.23703
14.7167,0.51215,0.65786,0.03606,0.70489,0.28478,0.09845,0.66273,0.5762,0.23703
14.7174,0.51215,0.65786,0.03606,0.70489,0.28478,0.09845,0.66273,0.5762,0.23703
14.7181,0.51215,0.65786,0.03606,0.70488,0.28478,0.09845,0.66273,0.57619,0.23703
14.7188,0.51215,0.65786,0.03606,0.70488,0.28478,0.09845,0.66272,0.57619,0.23703
14.7194,0.51215,0.65786,0.03606,0.70488,0.28478,0.09845,0.66272,0.57619,0.23703
14.7201,0.51215,0.65786,0.03606,0.70487,0.28478,0.09845,0.66272,0.57618,0.23703
14.7208,0.51215,0.65786,0.03606,0.70487,0.28478,0.09845,0.66272,0.57618,0.23703
14.7215,0.51215,0.65786,0.03606,0.70486,0.28478,0.09845,0.66271,0.57618,0.23703
14.7222,0.51215,0.65786,0.03606,0.70486,0.28478,0.09845,0.66271,0.57617,0.23703
14.7229,0.51215,0.65786,0.03606,0.70485,0.28478,0.09845,0.66271,0.57617,0.23702
14.7236,0.51215,0.65786,0.03606,0.70485,0.28478,0.09845,0.6627,0.57617,0.23702
14.7243,0.51215,0.65786,0.03606,0.70485,0.28478,0.09845,0.6627,0.57617,0.23702
14.725,0.51215,0.65786,0.03606,0.70484,0.28478,0.09845,0.6627,0.57616,0.23702
14.7257,0.51215,0.65786,0.03606,0.70484,0.28478,0.09845,0.66269,0.57616,0.23702
14.7264,0.51215,0.65786,0.03606,0.70483,0.28478,0.09845,0.66269,0.57616,0.23702
14.7271,0.51215,0.65786,0.03606,0.70483,0.28478,0.09845,0.66269,0.57615,0.23702
14.7278,0.51215,0.65786,0.03606,0.70483,0.28478,0.09845,0.66269,0.57615,0.23702
14.7285,0.51215,0.65786,0.03606,0.70482,0.28478,0.09844,0.66268,0.57615,0.23702
14.7292,0.51215,0.65786,0.03606,0.70482,0.28478,0.09844,0.66268,0.57614,0.23701
14.7299,0.51215,0.65786,0.03606,0.70481,0.28478,0.09844,0.66268,0.57614,0.23701
14.7306,0.51215,0.65786,0.03606,0.70481,0.28478,0.09844,0.66267,0.57614,0.23701
14.7312,0.51215,0.65786,0.03606,0.7048,0.28478,0.09844,0.66267,0.57613,0.23701
14.7319,0.51215,0.65786,0.03606,0.7048,0.28478,0.09844,0.66267,0.57613,0.23701
14.7326,0.51215,0.65786,0.03606,0.7048,0.28478,0.09844,0.66267,0.57613,0.23701
14.7333,0.51215,0.65786,0.03606,0.70479,0.28478,0.09844,0.66266,0.57612,0.23701
14.734,0.51215,0.65786,0.03606,0.70479,0.28478,0.09844,0.66266,0.57612,0.23701
14.7347,0.51215,0.65786,0.03606,0.70478,0.28478,0.09844,0.66266,0.57612,0.23701
14.7354,0.51215,0.65786,0.03606,0.70478,0.28478,0.09844,0.66265,0.57612,0.23701
14.7361,0.51215,0.65786,0.03606,0.70478,0.28478,0.09844,0.66265,0.57611,0.237
14.7368,0.51215,0.65786,0.03606,0.70477,0.28478,0.09844,0.66265,0.57611,0.237
14.7375,0.51215,0.65786,0.03606,0.70477,0.28478,0.09844,0.66265,0.57611,0.237
14.7382,0.51215,0.65786,0.03606,0.70476,0.28478,0.09844,0.66264,0.5761,0.237
14.7389,0.51215,0.65786,0.03606,0.70476,0.28478,0.09844,0.66264,0.5761,0.237
14.7396,0.51215,0.65786,0.03606,0.70475,0.28478,0.09844,0.66264,0.5761,0.237
14.7403,0.51215,0.65786,0.03606,0.70475,0.28478,0.09844,0.66263,0.57609,0.237
14.741,0.51215,0.65786,0.03606,0.70475,0.28478,0.09844,0.66263,0.57609,0.237
14.7417,0.51215,0.65786,0.03606,0.70474,0.28478,0.09844,0.66263,0.57609,0.237
14.7424,0.51215,0.65786,0.03606,0.70474,0.28478,0.09844,0.66262,0.57608,0.237
14.7431,0.51215,0.65786,0.03606,0.70473,0.28478,0.09844,0.66262,0.57608,0.23699
14.7438,0.51215,0.65786,0.03605,0.70473,0.28478,0.09844,0.66262,0.57608,0.23699
14.7444,0.51215,0.65786,0.03605,0.70473,0.28478,0.09844,0.66262,0.57607,0.23699
14.7451,0.51215,0.65786,0.03605,0.70472,0.28478,0.09844,0.66261,0.57607,0.23699
14.7458,0.51215,0.65786,0.03605,0.70472,0.28478,0.09844,0.66261,0.57607,0.23699
14.7465,0.51215,0.65786,0.03605,0.70471,0.28478,0.09844,0.66261,0.57606,0.23699
14.7472,0.51215,0.65786,0.03605,0.70471,0.28478,0.09844,0.6626,0.57606,0.23699
14.7479,0.51215,0.65786,0.03605,0.7047,0.28478,0.09844,0.6626,0.57606,0.23699
14.7486,0.51215,0.65786,0.03605,0.7047,0.28478,0.09844,0.6626,0.57606,0.23699
14.7493,0.51215,0.65786,0.03605,0.7047,0.28478,0.09844,0.6626,0.57605,0.23699
14.75,0.51215,0.65786,0.03605,0.70469,0.28478,0.09844,0.66259,0.57605,0.23698
14.7507,0.51215,0.65786,0.03605,0.70469,0.28478,0.09844,0.66259,0.57605,0.23698
14.7514,0.51215,0.65786,0.03605,0.70468,0.28478,0.09843,0.66259,0.57604,0.23698
14.7521,0.51215,0.65786,0.03605,0.70468,0.28478,0.09843,0.66258,0.57604,0.23698
14.7528,0.51215,0.65786,0.03605,0.70468,0.28478,0.09843,0.66258,0.57604,0.23698
14.7535,0.51215,0.65786,0.03605,0.70467,0.28478,0.09843,0.66258,0.57603,0.23698
14.7542,0.51215,0.65786,0.03605,0.70467,0.28478,0.09843,0.66258,0.57603,0.23698
14.7549,0.51215,0.65786,0.03605,0.70466,0.28478,0.09843,0.66257,0.57603,0.23698
14.7556,0.51215,0.65786,0.03605,0.70466,0.28478,0.09843,0.66257,0.57602,0.23698
14.7562,0.51215,0.65786,0.03605,0.70466,0.28478,0.09843,0.66257,0.57602,0.23697
14.7569,0.51215,0.65786,0.03605,0.70465,0.28478,0.09843,0.66256,0.57602,0.23697
14.7576,0.51215,0.65786,0.03605,0.70465,0.28478,0.09843,0.66256,0.57601,0.23697
14.7583,0.51215,0.65786,0.03605,0.70464,0.28477,0.09843,0.66256,0.57601,0.23697
14.759,0.51215,0.65786,0.03605,0.70464,0.28477,0.09843,0.66256,0.57601,0.23697
14.7597,0.51215,0.65786,0.03605,0.70463,0.28477,0.09843,0.66255,0.57601,0.23697
14.7604,0.51215,0.65786,0.03605,0.70463,0.28477,0.09843,0.66255,0.576,0.23697
14.7611,0.51215,0.65786,0.03605,0.70463,0.28477,0.09843,0.66255,0.576,0.23697
14.7618,0.51215,0.65786,0.03605,0.70462,0.28477,0.09843,0.66254,0.576,0.23697
14.7625,0.51215,0.65786,0.03605,0.70462,0.28477,0.09843,0.66254,0.57599,0.23697
14.7632,0.51215,0.65786,0.03605,0.70461,0.28477,0.09843,0.66254,0.57599,0.23696
14.7639,0.51215,0.65786,0.03605,0.70461,0.28477,0.09843,0.66253,0.57599,0.23696
14.7646,0.51215,0.65786,0.03605,0.70461,0.28477,0.09843,0.66253,0.57598,0.23696
14.7653,0.51215,0.65786,0.03605,0.7046,0.28477,0.09843,0.66253,0.57598,0.23696
14.766,0.51215,0.65786,0.03605,0.7046,0.28477,0.09843,0.66253,0.57598,0.23696
14.7667,0.51215,0.65786,0.03605,0.70459,0.28477,0.09843,0.66252,0.57597,0.23696
14.7674,0.51215,0.65786,0.03605,0.70459,0.28477,0.09843,0.66252,0.57597,0.23696
14.7681,0.51215,0.65786,0.03605,0.70458,0.28477,0.09843,0.66252,0.57597,0.23696
14.7688,0.51215,0.65786,0.03605,0.70458,0.28477,0.09843,0.66251,0.57596,0.23696
14.7694,0.51215,0.65786,0.03605,0.70458,0.28477,0.09843,0.66251,0.57596,0.23696
14.7701,0.51215,0.65786,0.03605,0.70457,0.28477,0.09843,0.66251,0.57596,0.23695
14.7708,0.51215,0.65786,0.03605,0.70457,0.28477,0.09843,0.66251,0.57595,0.23695
14.7715,0.51215,0.65786,0.03605,0.70456,0.28477,0.09843,0.6625,0.57595,0.23695
14.7722,0.51215,0.65786,0.03605,0.70456,0.28477,0.09843,0.6625,0.57595,0.23695
14.7729,0.51215,0.65786,0.03605,0.70456,0.28477,0.09843,0.6625,0.57595,0.23695
14.7736,0.51215,0.65786,0.03605,0.70455,0.28477,0.09843,0.66249,0.57594,0.23695
14.7743,0.51215,0.65786,0.03605,0.70455,0.28477,0.09843,0.66249,0.57594,0.23695
14.775,0.51215,0.65786,0.03605,0.70454,0.28477,0.09842,0.66249,0.57594,0.23695
14.7757,0.51215,0.65786,0.03605,0.70454,0.28477,0.09842,0.66249,0.57593,0.23695
14.7764,0.51215,0.65786,0.03605,0.70453,0.28477,0.09842,0.66248,0.57593,0.23694
14.7771,0.51215,0.65786,0.03605,0.70453,0.28477,0.09842,0.66248,0.57593,0.23694
14.7778,0.51215,0.65786,0.03605,0.70453,0.28477,0.09842,0.66248,0.57592,0.23694
14.7785,0.51215,0.65786,0.03604,0.70452,0.28477,0.09842,0.66247,0.57592,0.23694
14.7792,0.51215,0.65786,0.03604,0.70452,0.28477,0.09842,0.66247,0.57592,0.23694
14.7799,0.51215,0.65786,0.03604,0.70451,0.28477,0.09842,0.66247,0.57591,0.23694
14.7806,0.51215,0.65786,0.03604,0.70451,0.28477,0.09842,0.66246,0.57591,0.23694
14.7812,0.51215,0.65786,0.03604,0.70451,0.28477,0.09842,0.66246,0.57591,0.23694
14.7819,0.51215,0.65786,0.03604,0.7045,0.28477,0.09842,0.66246,0.5759,0.23694
14.7826,0.51215,0.65786,0.03604,0.7045,0.28477,0.09842,0.66246,0.5759,0.23694
14.7833,0.51215,0.65786,0.03604,0.70449,0.28477,0.09842,0.66245,0.5759,0.23693
14.784,0.51215,0.65786,0.03604,0.70449,0.28477,0.09842,0.66245,0.5759,0.23693
14.7847,0.51215,0.65786,0.03604,0.70448,0.28477,0.09842,0.66245,0.57589,0.23693
14.7854,0.51215,0.65786,0.03604,0.70448,0.28477,0.09842,0.66244,0.57589,0.23693
14.7861,0.51215,0.65786,0.03604,0.70448,0.28477,0.09842,0.66244,0.57589,0.23693
14.7868,0.51215,0.65786,0.03604,0.70447,0.28477,0.09842,0.66244,0.57588,0.23693
14.7875,0.51215,0.65786,0.03604,0.70447,0.28477,0.09842,0.66244,0.57588,0.23693
14.7882,0.51215,0.65786,0.03604,0.70446,0.28477,0.09842,0.66243,0.57588,0.23693
14.7889,0.51215,0.65786,0.03604,0.70446,0.28477,0.09842,0.66243,0.57587,0.23693
14.7896,0.51215,0.65786,0.03604,0.70446,0.28477,0.09842,0.66243,0.57587,0.23692
14.7903,0.51215,0.65786,0.03604,0.70445,0.28477,0.09842,0.66242,0.57587,0.23692
14.791,0.51215,0.65786,0.03604,0.70445,0.28477,0.09842,0.66242,0.57586,0.23692
14.7917,0.51215,0.65786,0.03604,0.70444,0.28477,0.09842,0.66242,0.57586,0.23692
14.7924,0.51215,0.65786,0.03604,0.70444,0.28477,0.09842,0.66242,0.57586,0.23692
14.7931,0.51215,0.65786,0.03604,0.70444,0.28477,0.09842,0.66241,0.57585,0.23692
14.7938,0.51215,0.65786,0.03604,0.70443,0.28477,0.09842,0.66241,0.57585,0.23692
14.7944,0.51215,0.65786,0.03604,0.70443,0.28477,0.09842,0.66241,0.57585,0.23692
14.7951,0.51215,0.65786,0.03604,0.70442,0.28477,0.09842,0.6624,0.57584,0.23692
14.7958,0.51215,0.65786,0.03604,0.70442,0.28477,0.09842,0.6624,0.57584,0.23692
14.7965,0.51215,0.65786,0.03604,0.70441,0.28477,0.09842,0.6624,0.57584,0.23691
14.7972,0.51215,0.65786,0.03604,0.70441,0.28477,0.09842,0.6624,0.57584,0.23691
14.7979,0.51215,0.65786,0.03604,0.70441,0.28477,0.09842,0.66239,0.57583,0.23691
14.7986,0.51215,0.65786,0.03604,0.7044,0.28477,0.09841,0.66239,0.57583,0.23691
14.7993,0.51215,0.65786,0.03604,0.7044,0.28477,0.09841,0.66239,0.57583,0.23691
14.8,0.51215,0.65786,0.03604,0.70439,0.28477,0.09841,0.66238,0.57582,0.23691
14.8007,0.51215,0.65786,0.03604,0.70439,0.28477,0.09841,0.66238,0.57582,0.23691
14.8014,0.51215,0.65786,0.03604,0.70439,0.28477,0.09841,0.66238,0.57582,0.23691
14.8021,0.51215,0.65786,0.03604,0.70438,0.28477,0.09841,0.66238,0.57581,0.23691
14.8028,0.51215,0.65786,0.03604,0.70438,0.28477,0.09841,0.66237,0.57581,0.2369
14.8035,0.51215,0.65786,0.03604,0.70437,0.28477,0.09841,0.66237,0.57581,0.2369
14.8042,0.51215,0.65786,0.03604,0.70437,0.28477,0.09841,0.66237,0.5758,0.2369
14.8049,0.51215,0.65786,0.03604,0.70436,0.28477,0.09841,0.66236,0.5758,0.2369
14.8056,0.51215,0.65786,0.03604,0.70436,0.28477,0.09841,0.66236,0.5758,0.2369
14.8062,0.51215,0.65786,0.03604,0.70436,0.28477,0.09841,0.66236,0.57579,0.2369
14.8069,0.51215,0.65786,0.03604,0.70435,0.28477,0.09841,0.66235,0.57579,0.2369
14.8076,0.51215,0.65786,0.03604,0.70435,0.28477,0.09841,0.66235,0.57579,0.2369
14.8083,0.51215,0.65786,0.03604,0.70434,0.28477,0.09841,0.66235,0.57579,0.2369
14.809,0.51215,0.65786,0.03604,0.70434,0.28477,0.09841,0.66235,0.57578,0.2369
14.8097,0.51215,0.65786,0.03604,0.70434,0.28477,0.09841,0.66234,0.57578,0.23689
